"Year","Time","Stage","Smoke","S_hat","S_low","S_high","S_obs","S_obs_low","S_obs_high"
2008,3,"Stage2","Smoke0",0.576518079167376,0.541728245055564,0.608177658889778,0.75,0.540996355616556,1
2008,4,"Stage2","Smoke0",0.503574034299739,0.467249794419838,0.535458154560848,0.583333333333333,0.361613705210385,0.940998012173809
2008,5,"Stage2","Smoke0",0.448172891247862,0.413400795712414,0.48080323733917,0.5,0.283954845665321,0.880421672024074
2008,6,"Stage2","Smoke0",0.405353680849952,0.370364739079147,0.438132077034594,0.5,0.283954845665321,0.880421672024074
2008,7,"Stage2","Smoke0",0.371757006328864,0.336234343898607,0.40594698620402,0.416666666666667,0.213328107908569,0.813822017235157
2008,8,"Stage2","Smoke0",0.345052486530655,0.309391066441889,0.379221450330343,0.416666666666667,0.213328107908569,0.813822017235157
2008,9,"Stage2","Smoke0",0.323587863928306,0.286422128823641,0.360330904897328,0.416666666666667,0.213328107908569,0.813822017235157
2008,10,"Stage2","Smoke0",0.306168216666988,0.267380168989551,0.344187410365444,0.416666666666667,0.213328107908569,0.813822017235157
2008,11,"Stage2","Smoke0",0.29191364969577,0.25166617261349,0.331544768091145,0.416666666666667,0.213328107908569,0.813822017235157
2008,12,"Stage2","Smoke0",0.280165524002468,0.238903723374108,0.321233109715869,0.333333333333333,0.149753565179511,0.741959705452896
2008,13,"Stage2","Smoke0",0.270423403148524,0.227296303854531,0.31275989679141,0.333333333333333,0.149753565179511,0.741959705452896
2008,14,"Stage2","Smoke0",0.262301854178201,0.218318894072509,0.305787289054256,0.166666666666667,0.047032765535393,0.590604814783314
2008,15,"Stage2","Smoke0",0.255500333990828,0.210501722825309,0.299685900482173,0.166666666666667,0.047032765535393,0.590604814783314
2009,0,"Stage2","Smoke0",1,1,1,1,1,1
2009,1,"Stage2","Smoke0",0.815962238788832,0.794710844410898,0.835129982478677,0.916666666666667,0.772900973689615,1
2009,2,"Stage2","Smoke0",0.684804108788379,0.654999023414886,0.711638234319677,0.75,0.540996355616556,1
2009,3,"Stage2","Smoke0",0.588839030104605,0.5566002312437,0.619036471421511,0.75,0.540996355616556,1
2009,4,"Stage2","Smoke0",0.517014465664884,0.48402421264433,0.548484813746557,0.75,0.540996355616556,1
2009,5,"Stage2","Smoke0",0.462198394741783,0.428626432420671,0.494812808958839,0.666666666666667,0.446846081150264,0.994625360259091
2009,6,"Stage2","Smoke0",0.419654075373244,0.387301723337806,0.452506184629957,0.583333333333333,0.361613705210385,0.940998012173809
2009,7,"Stage2","Smoke0",0.38615279957384,0.352960500495886,0.419487331520411,0.5,0.283954845665321,0.880421672024074
2009,8,"Stage2","Smoke0",0.359441482000595,0.325590172002819,0.393272096495121,0.5,0.283954845665321,0.880421672024074
2009,9,"Stage2","Smoke0",0.337914025054142,0.302724363854299,0.373203027713241,0.5,0.283954845665321,0.880421672024074
2009,10,"Stage2","Smoke0",0.320403179554173,0.283519383393991,0.357315409218201,0.416666666666667,0.213328107908569,0.813822017235156
2009,11,"Stage2","Smoke0",0.306045583693667,0.268100397266825,0.344654663077098,0.333333333333333,0.149753565179511,0.741959705452895
2009,12,"Stage2","Smoke0",0.294192344191898,0.254776925798897,0.334539681178636,0.333333333333333,0.149753565179511,0.741959705452895
2009,13,"Stage2","Smoke0",0.284348604131264,0.243195125066987,0.326375394100458,0.333333333333333,0.149753565179511,0.741959705452895
2009,14,"Stage2","Smoke0",0.276131945580414,0.233247072138464,0.320272907250282,0.333333333333333,0.149753565179511,0.741959705452895
2009,15,"Stage2","Smoke0",0.269243266287749,0.225047397498416,0.314169081410189,NA,NA,NA
2010,0,"Stage2","Smoke0",1,1,1,1,1,1
2010,1,"Stage2","Smoke0",0.822359123184025,0.801575614491882,0.839002625677154,1,1,1
2010,2,"Stage2","Smoke0",0.694832038422289,0.664688311376761,0.718599565409297,0.888888888888889,0.705557501515943,1
2010,3,"Stage2","Smoke0",0.600935190923612,0.568476263905981,0.628472571567726,0.777777777777778,0.548521190012713,1
2010,4,"Stage2","Smoke0",0.530277063457201,0.497282816802184,0.558477807452059,0.666666666666667,0.420028358578948,1
2010,5,"Stage2","Smoke0",0.476099190960248,0.442981677015599,0.505630533101537,0.555555555555555,0.309705006872564,0.996567599682495
2010,6,"Stage2","Smoke0",0.433881006200744,0.399672042371351,0.464586081345271,0.555555555555555,0.309705006872564,0.996567599682495
2010,7,"Stage2","Smoke0",0.400521367241896,0.365620849656173,0.432385192676055,0.555555555555555,0.309705006872564,0.996567599682495
2010,8,"Stage2","Smoke0",0.373843627420371,0.338784275740145,0.40653693751236,0.444444444444444,0.214088528120615,0.922659733015886
2010,9,"Stage2","Smoke0",0.352287992665158,0.316122554680302,0.386253088911066,0.444444444444444,0.214088528120615,0.922659733015886
2010,10,"Stage2","Smoke0",0.334715429730172,0.296953584290339,0.370402448413081,0.333333333333333,0.132317866507894,0.839728708174735
2010,11,"Stage2","Smoke0",0.320279771390211,0.281052999139116,0.357951474885214,0.333333333333333,0.132317866507894,0.839728708174735
2010,12,"Stage2","Smoke0",0.3083425228199,0.267393287010864,0.347735270634832,0.333333333333333,0.132317866507894,0.839728708174735
2010,13,"Stage2","Smoke0",0.298414998956649,0.255974672871426,0.339732907968939,0.222222222222222,0.0654591049304283,0.754405610982124
2010,14,"Stage2","Smoke0",0.290118312703839,0.245146840537949,0.333066236614863,NA,NA,NA
2010,15,"Stage2","Smoke0",0.283155242086298,0.236643485121684,0.327088893741233,NA,NA,NA
2011,0,"Stage2","Smoke0",1,1,1,1,1,1
2011,1,"Stage2","Smoke0",0.828557690834331,0.809216071032919,0.844321008494189,0.769230769230769,0.57114956567098,1
2011,2,"Stage2","Smoke0",0.704613411955952,0.676390839655873,0.727834040326796,0.692307692307692,0.481850080767675,0.994686853771626
2011,3,"Stage2","Smoke0",0.612801211089372,0.581241190831042,0.638571074355608,0.615384615384615,0.400413166654131,0.945768661946082
2011,4,"Stage2","Smoke0",0.543351207827657,0.50996444985856,0.570205626573716,0.615384615384615,0.400413166654131,0.945768661946082
2011,5,"Stage2","Smoke0",0.489860413444138,0.455420258096348,0.517906312304598,0.461538461538462,0.256573297560655,0.830241313123911
2011,6,"Stage2","Smoke0",0.448016386997837,0.413644823734911,0.477729710356521,0.384615384615385,0.193377257276445,0.764976172308445
2011,7,"Stage2","Smoke0",0.414842261617768,0.379987343861516,0.445103520722772,0.384615384615385,0.193377257276445,0.764976172308445
2011,8,"Stage2","Smoke0",0.388236779302028,0.352917683382947,0.419280836093484,0.384615384615385,0.193377257276445,0.764976172308445
2011,9,"Stage2","Smoke0",0.36668642415049,0.328948211476945,0.399930894398392,0.307692307692308,0.136143023635808,0.6954051238518
2011,10,"Stage2","Smoke0",0.349080788005814,0.310375323737735,0.383890357727522,0.230769230769231,0.085537242644152,0.622587731654726
2011,11,"Stage2","Smoke0",0.334591458018138,0.294684821402812,0.371173748762754,0.230769230769231,0.085537242644152,0.622587731654726
2011,12,"Stage2","Smoke0",0.322590915583058,0.280858318337316,0.361090624161483,0.153846153846154,0.042995996312834,0.550484721438808
2011,13,"Stage2","Smoke0",0.312597185308801,0.269762816825112,0.352585908579045,NA,NA,NA
2011,14,"Stage2","Smoke0",0.304235387458068,0.259374030912927,0.345402139980967,NA,NA,NA
2011,15,"Stage2","Smoke0",0.297210591629888,0.250672353162457,0.339271238918353,NA,NA,NA
2012,0,"Stage2","Smoke0",1,1,1,1,1,1
2012,1,"Stage2","Smoke0",0.834562323974291,0.815791814773884,0.851144008494338,1,1,1
2012,2,"Stage2","Smoke0",0.714149070207951,0.68704536577434,0.7385779924673,0.916666666666667,0.81250044137222,1
2012,3,"Stage2","Smoke0",0.624432560252643,0.593576585100981,0.652674562238501,0.791666666666667,0.644777814650912,0.972018727800724
2012,4,"Stage2","Smoke0",0.55622729100771,0.523237376797252,0.586134550072348,0.625,0.458451329088917,0.852053370150091
2012,5,"Stage2","Smoke0",0.503468273125306,0.469350181778739,0.533489086246307,0.541666666666667,0.374890669952753,0.782635582301249
2012,6,"Stage2","Smoke0",0.462043188752283,0.427959495383148,0.49443852128623,0.5,0.335134560862698,0.745969020194319
2012,7,"Stage2","Smoke0",0.429096021511322,0.3934234036297,0.46313294492611,0.458333333333333,0.296684203383067,0.708057395874262
2012,8,"Stage2","Smoke0",0.402599683614329,0.366543716758282,0.436574424443261,0.458333333333333,0.296684203383067,0.708057395874262
2012,9,"Stage2","Smoke0",0.381086758861235,0.343449651063978,0.417768024731194,0.416666666666667,0.259539852885055,0.668918893115038
2012,10,"Stage2","Smoke0",0.363475748888498,0.32424955756866,0.400732221287487,0.416666666666667,0.259539852885055,0.668918893115038
2012,11,"Stage2","Smoke0",0.348956458993886,0.308332886244462,0.388650528694424,0.416666666666667,0.259539852885055,0.668918893115038
2012,12,"Stage2","Smoke0",0.336912852482413,0.29460181656467,0.379126982739432,NA,NA,NA
2012,13,"Stage2","Smoke0",0.326870148177943,0.282141820057013,0.371131080697649,NA,NA,NA
2012,14,"Stage2","Smoke0",0.318457911211736,0.271771343444919,0.364252645318408,NA,NA,NA
2012,15,"Stage2","Smoke0",0.311383885636696,0.26330233821295,0.358242492355373,NA,NA,NA
2013,0,"Stage2","Smoke0",1,1,1,1,1,1
2013,1,"Stage2","Smoke0",0.840377445641403,0.82219608419025,0.856589763327517,0.93939393939394,0.861412606619322,1
2013,2,"Stage2","Smoke0",0.723440293691708,0.69699874013861,0.74710856265063,0.848484848484849,0.734562331775721,0.980075491167666
2013,3,"Stage2","Smoke0",0.63582548820047,0.605879390943411,0.664313767990565,0.787878787878788,0.660047344210756,0.940467361673285
2013,4,"Stage2","Smoke0",0.568896689348984,0.53725589543651,0.599162874579422,0.727272727272727,0.590145245311001,0.896263460626497
2013,5,"Stage2","Smoke0",0.516910050407771,0.484361054810934,0.54806006552832,0.727272727272727,0.590145245311001,0.896263460626497
2013,6,"Stage2","Smoke0",0.475945454503306,0.442962931654578,0.507010533850311,0.727272727272727,0.590145245311001,0.896263460626497
2013,7,"Stage2","Smoke0",0.443264209159024,0.409379292581257,0.474590574757004,0.393939393939394,0.258012492572441,0.601475705885696
2013,8,"Stage2","Smoke0",0.416912032889224,0.382344942168419,0.450398389843652,0.333333333333333,0.205744109978486,0.540045161549119
2013,9,"Stage2","Smoke0",0.395467292905755,0.359888892561506,0.43005706669815,0.333333333333333,0.205744109978486,0.540045161549119
2013,10,"Stage2","Smoke0",0.377877570504415,0.340914262102492,0.415052804903963,0.333333333333333,0.205744109978486,0.540045161549119
2013,11,"Stage2","Smoke0",0.363351262598315,0.3245956612089,0.401281282675349,NA,NA,NA
2013,12,"Stage2","Smoke0",0.351284251180789,0.310871504924445,0.391491454473177,NA,NA,NA
2013,13,"Stage2","Smoke0",0.341209382116031,0.298956530198067,0.382787292526188,NA,NA,NA
2013,14,"Stage2","Smoke0",0.332761064452782,0.28836934799831,0.375932872830773,NA,NA,NA
2013,15,"Stage2","Smoke0",0.32565007112206,0.279189182288784,0.369862615519588,NA,NA,NA
2014,0,"Stage2","Smoke0",1,1,1,1,1,1
2014,1,"Stage2","Smoke0",0.846007505872511,0.8290235064628,0.86072984989396,0.9,0.777674202195885,1
2014,2,"Stage2","Smoke0",0.73248876692237,0.707090844067719,0.755358140026219,0.85,0.707070084899528,1
2014,3,"Stage2","Smoke0",0.64697698414456,0.617529026617455,0.6741539753139,0.7,0.525405836421816,0.93261240365554
2014,4,"Stage2","Smoke0",0.58135173198965,0.548945592236532,0.609811200817924,0.55,0.369997424048729,0.817573259537505
2014,5,"Stage2","Smoke0",0.530174081207596,0.495987460453185,0.559540334310126,0.55,0.369997424048729,0.817573259537505
2014,6,"Stage2","Smoke0",0.489708305799282,0.455297958039864,0.520708640433861,0.55,0.369997424048729,0.817573259537505
2014,7,"Stage2","Smoke0",0.457329437162693,0.421922507915605,0.489681788508484,0.5,0.322578600213857,0.775004913017353
2014,8,"Stage2","Smoke0",0.431154512173537,0.39574591377848,0.46528205968598,0.45,0.27719785195365,0.730525141420864
2014,9,"Stage2","Smoke0",0.409807242007503,0.371900042292675,0.444792552876777,0.4,0.233856178356742,0.684181196854777
2014,10,"Stage2","Smoke0",0.392264352113271,0.352418656717679,0.428615307432826,NA,NA,NA
2014,11,"Stage2","Smoke0",0.377753120007425,0.336363606319326,0.415400887857399,NA,NA,NA
2014,12,"Stage2","Smoke0",0.365681717626468,0.321905824731939,0.405693440434379,NA,NA,NA
2014,13,"Stage2","Smoke0",0.355591000781566,0.309632551191257,0.39788120830469,NA,NA,NA
2014,14,"Stage2","Smoke0",0.347120583828636,0.298768478853128,0.391006510535439,NA,NA,NA
2014,15,"Stage2","Smoke0",0.339984594731839,0.290459375021809,0.385027289339006,NA,NA,NA
2015,0,"Stage2","Smoke0",1,1,1,1,1,1
2015,1,"Stage2","Smoke0",0.851456969004311,0.835813595119142,0.868013243329826,0.862068965517241,0.745274646820763,0.997166486849103
2015,2,"Stage2","Smoke0",0.741296544041548,0.71815239229049,0.76664827582178,0.827586206896552,0.700917908256264,0.977145713895805
2015,3,"Stage2","Smoke0",0.657884735696592,0.631025447622616,0.68740346280156,0.758620689655172,0.617823570330587,0.931504362102834
2015,4,"Stage2","Smoke0",0.593585666725146,0.565761384902685,0.623203475737736,0.689655172413793,0.540255674153663,0.880368832001972
2015,5,"Stage2","Smoke0",0.54324973766224,0.513721668722848,0.573880763619568,0.551724137931034,0.39741556981712,0.765947656544557
2015,6,"Stage2","Smoke0",0.503317941630878,0.472429584905735,0.535176330866305,0.482758620689655,0.331221172293001,0.703626172918725
2015,7,"Stage2","Smoke0",0.471275386173147,0.439419877321492,0.503895878551786,0.379310344827586,0.23812135019513,0.60421435362819
2015,8,"Stage2","Smoke0",0.445308834444538,0.41012606143056,0.479665554864031,0.379310344827586,0.23812135019513,0.60421435362819
2015,9,"Stage2","Smoke0",0.424086792926734,0.387778227865923,0.460309392727218,NA,NA,NA
2015,10,"Stage2","Smoke0",0.406615099587146,0.367908288973772,0.444332741340355,NA,NA,NA
2015,11,"Stage2","Smoke0",0.392140122912916,0.351644008319338,0.432790174740484,NA,NA,NA
2015,12,"Stage2","Smoke0",0.380082634055867,0.338058023878541,0.423048551118865,NA,NA,NA
2015,13,"Stage2","Smoke0",0.369991833767372,0.326600236812739,0.414389348235978,NA,NA,NA
2015,14,"Stage2","Smoke0",0.361512866451422,0.31592718534004,0.407920691751849,NA,NA,NA
2015,15,"Stage2","Smoke0",0.354363513373908,0.307323504546974,0.40078538573999,NA,NA,NA
2016,0,"Stage2","Smoke0",1,1,1,1,1,1
2016,1,"Stage2","Smoke0",0.856730302025272,0.840640903423468,0.87096257031532,0.961538461538462,0.890389006776242,1
2016,2,"Stage2","Smoke0",0.749866015827285,0.725298171336562,0.771172647865835,0.730769230769231,0.578701944188642,0.922795705115128
2016,3,"Stage2","Smoke0",0.668547087841304,0.640185118517898,0.693939568036631,0.653846153846154,0.494325469653134,0.864844761487595
2016,4,"Stage2","Smoke0",0.605592623620575,0.575527246763128,0.63258259241803,0.615384615384616,0.454122936858286,0.83391124762819
2016,5,"Stage2","Smoke0",0.556127404193383,0.52647604187228,0.584852946156387,0.576923076923077,0.415110643074702,0.801810896056678
2016,6,"Stage2","Smoke0",0.516761630583458,0.485804545188713,0.547480097202671,0.538461538461539,0.377227638408141,0.768609717002406
2016,7,"Stage2","Smoke0",0.485086814051998,0.452867545767261,0.517382827179167,0.538461538461539,0.377227638408141,0.768609717002406
2016,8,"Stage2","Smoke0",0.459357766163157,0.426309880894515,0.492246911111354,NA,NA,NA
2016,9,"Stage2","Smoke0",0.438287144030683,0.403626390426517,0.472626481055935,NA,NA,NA
2016,10,"Stage2","Smoke0",0.420909779333558,0.385617745033493,0.456149629337088,NA,NA,NA
2016,11,"Stage2","Smoke0",0.406491269103149,0.368428656300107,0.443415834776144,NA,NA,NA
2016,12,"Stage2","Smoke0",0.394465234637738,0.354513716919211,0.434180506718822,NA,NA,NA
2016,13,"Stage2","Smoke0",0.384389510871273,0.341979759405123,0.425505797178868,NA,NA,NA
2016,14,"Stage2","Smoke0",0.375915061533119,0.331462480446865,0.418762484708821,NA,NA,NA
2016,15,"Stage2","Smoke0",0.368763592126367,0.321309861371285,0.413469086760656,NA,NA,NA
2017,0,"Stage2","Smoke0",1,1,1,1,1,1
2017,1,"Stage2","Smoke0",0.861831963926132,0.846248572898164,0.87596176864134,0.870967741935484,0.760603661016352,0.997345722052588
2017,2,"Stage2","Smoke0",0.758199878138474,0.734613028595588,0.779086940014805,0.709677419354839,0.566602402918732,0.888880874750509
2017,3,"Stage2","Smoke0",0.678963002181867,0.650958206243915,0.703605275551329,0.580645161290323,0.430514249250352,0.783130416512198
2017,4,"Stage2","Smoke0",0.617367576860869,0.586761178561316,0.643723303095579,0.580645161290323,0.430514249250352,0.783130416512198
2017,5,"Stage2","Smoke0",0.56879844957536,0.536371566543754,0.596076333417479,0.516129032258064,0.367056200613293,0.725744933594779
2017,6,"Stage2","Smoke0",0.53002769694015,0.495010081871033,0.559204466202116,0.516129032258064,0.367056200613293,0.725744933594779
2017,7,"Stage2","Smoke0",0.498749557257034,0.462025411842271,0.528928861460131,NA,NA,NA
2017,8,"Stage2","Smoke0",0.473285143677092,0.434606700416068,0.504525930358997,NA,NA,NA
2017,9,"Stage2","Smoke0",0.452390535660755,0.413322279822895,0.48569232633285,NA,NA,NA
2017,10,"Stage2","Smoke0",0.435129361230485,0.394321052813306,0.469916188447882,NA,NA,NA
2017,11,"Stage2","Smoke0",0.420786516483789,0.377069868447393,0.457901604674592,NA,NA,NA
2017,12,"Stage2","Smoke0",0.40880866914852,0.363671516144848,0.447608409376084,NA,NA,NA
2017,13,"Stage2","Smoke0",0.398762534112569,0.350356047589671,0.439497097473719,NA,NA,NA
2017,14,"Stage2","Smoke0",0.390305149572193,0.339887194290471,0.433060105401548,NA,NA,NA
2017,15,"Stage2","Smoke0",0.383162389569079,0.330412932033114,0.427891809489634,NA,NA,NA
2018,0,"Stage2","Smoke0",1,1,1,1,1,1
2018,1,"Stage2","Smoke0",0.866766395996465,0.851222628274108,0.880786059839989,1,1,1
2018,2,"Stage2","Smoke0",0.766301101826678,0.743287211133484,0.787622428402774,0.928571428571429,0.837915517158021,1
2018,3,"Stage2","Smoke0",0.689132016697512,0.662284198545854,0.713890772942328,0.928571428571429,0.837915517158021,1
2018,4,"Stage2","Smoke0",0.628906305293253,0.59967754675652,0.655983246031569,0.928571428571429,0.837915517158021,1
2018,5,"Stage2","Smoke0",0.581255195625617,0.550979842297945,0.608828284025152,0.892857142857143,0.78534006828531,1
2018,6,"Stage2","Smoke0",0.543105501446623,0.511167764590001,0.573258005757671,NA,NA,NA
2018,7,"Stage2","Smoke0",0.512250525197157,0.478480093848525,0.543795967766808,NA,NA,NA
2018,8,"Stage2","Smoke0",0.487075881209602,0.451406311400856,0.52028333883298,NA,NA,NA
2018,9,"Stage2","Smoke0",0.466380270991836,0.429227296366876,0.500624017767001,NA,NA,NA
2018,10,"Stage2","Smoke0",0.449255851209205,0.409779918344019,0.484680228613213,NA,NA,NA
2018,11,"Stage2","Smoke0",0.435006826105154,0.393395956019936,0.472088093900211,NA,NA,NA
2018,12,"Stage2","Smoke0",0.423093055173687,0.379738951232223,0.462314567395367,NA,NA,NA
2018,13,"Stage2","Smoke0",0.413090337917687,0.367684704838111,0.452999915637332,NA,NA,NA
2018,14,"Stage2","Smoke0",0.404662009446826,0.356677203376435,0.446624611495868,NA,NA,NA
2018,15,"Stage2","Smoke0",0.397538330830195,0.347635523514928,0.441286838285425,NA,NA,NA
2019,0,"Stage2","Smoke0",1,1,1,1,1,1
2019,1,"Stage2","Smoke0",0.871538013015373,0.856636186274957,0.884834016833338,0.962962962962963,0.894299631607184,1
2019,2,"Stage2","Smoke0",0.774172904133919,0.75129775500759,0.794378277036073,0.851851851851852,0.727861904107481,0.996963261036773
2019,3,"Stage2","Smoke0",0.699054206221034,0.672801702603921,0.722479637063137,0.777777777777778,0.635760240310705,0.951519508847071
2019,4,"Stage2","Smoke0",0.640205352075378,0.611952555308191,0.666586006230925,0.703703703703704,0.55092616457822,0.898848038893608
2019,5,"Stage2","Smoke0",0.593490883095156,0.563364545354651,0.621808247312787,NA,NA,NA
2019,6,"Stage2","Smoke0",0.5559854174219,0.524652674155643,0.58539625119579,NA,NA,NA
2019,7,"Stage2","Smoke0",0.525577688293424,0.49296459348152,0.556813115045096,NA,NA,NA
2019,8,"Stage2","Smoke0",0.500715971180187,0.466432619036368,0.533398306417824,NA,NA,NA
2019,9,"Stage2","Smoke0",0.48024072810956,0.444334274451774,0.515717364289217,NA,NA,NA
2019,10,"Stage2","Smoke0",0.463272314171106,0.427013748118756,0.500997494517279,NA,NA,NA
2019,11,"Stage2","Smoke0",0.449134194831659,0.411984287940342,0.488134517064284,NA,NA,NA
2019,12,"Stage2","Smoke0",0.437299519414491,0.3979096052649,0.477369936405988,NA,NA,NA
2019,13,"Stage2","Smoke0",0.427353337997247,0.385800182865617,0.469326313444945,NA,NA,NA
2019,14,"Stage2","Smoke0",0.418965473881328,0.373866882314663,0.462537293515429,NA,NA,NA
2019,15,"Stage2","Smoke0",0.411870768761573,0.364816910926631,0.456943333164401,NA,NA,NA
2020,0,"Stage2","Smoke0",1,1,1,1,1,1
2020,1,"Stage2","Smoke0",0.876151195285321,0.860753842748031,0.889406020379614,0.96551724137931,0.901340146311801,1
2020,2,"Stage2","Smoke0",0.7818187215823,0.758231089815922,0.801753038718267,0.96551724137931,0.901340146311801,1
2020,3,"Stage2","Smoke0",0.708730143813562,0.681064261011231,0.732375589881263,0.896551724137931,0.792288997846397,1
2020,4,"Stage2","Smoke0",0.651261983802162,0.621263819103693,0.67657895787804,NA,NA,NA
2020,5,"Stage2","Smoke0",0.605499635296618,0.57532111348274,0.632483326837328,NA,NA,NA
2020,6,"Stage2","Smoke0",0.568658802867722,0.536236351220032,0.597541128814455,NA,NA,NA
2020,7,"Stage2","Smoke0",0.538720060464879,0.504701976387697,0.569531276747625,NA,NA,NA
2020,8,"Stage2","Smoke0",0.514192477602343,0.478143131270949,0.546018691839848,NA,NA,NA
2020,9,"Stage2","Smoke0",0.493957364048109,0.455311781247079,0.527211747271226,NA,NA,NA
2020,10,"Stage2","Smoke0",0.477162887958734,0.436512499076804,0.512679344565071,NA,NA,NA
2020,11,"Stage2","Smoke0",0.463151678339128,0.421120798372811,0.500644203627064,NA,NA,NA
2020,12,"Stage2","Smoke0",0.451410228744769,0.406140481912465,0.490325291383408,NA,NA,NA
2020,13,"Stage2","Smoke0",0.441532969515426,0.39439401865307,0.481943353877131,NA,NA,NA
2020,14,"Stage2","Smoke0",0.433196373842687,0.383375770896465,0.475583263118767,NA,NA,NA
2020,15,"Stage2","Smoke0",0.426140033757751,0.374682610024023,0.470230646273536,NA,NA,NA
2021,0,"Stage2","Smoke0",1,1,1,1,1,1
2021,1,"Stage2","Smoke0",0.880610281459212,0.866401594005074,0.893835341340841,0.921052631578947,0.83918526285193,1
2021,2,"Stage2","Smoke0",0.789242184350263,0.767730101839338,0.810094776308531,0.868421052631579,0.767328908381188,0.982831633757627
2021,3,"Stage2","Smoke0",0.718160863186011,0.69265642408086,0.742755476481033,NA,NA,NA
2021,4,"Stage2","Smoke0",0.662074149445293,0.63440416363835,0.689059364000942,NA,NA,NA
2021,5,"Stage2","Smoke0",0.617276419966402,0.587677174096298,0.645127652756669,NA,NA,NA
2021,6,"Stage2","Smoke0",0.5811179691933,0.549328308067531,0.610664856060809,NA,NA,NA
2021,7,"Stage2","Smoke0",0.551667676733137,0.518361828332769,0.582639286006744,NA,NA,NA
2021,8,"Stage2","Smoke0",0.527493523292835,0.492134597333863,0.559716164209291,NA,NA,NA
2021,9,"Stage2","Smoke0",0.507516711535549,0.471104157615446,0.541086556856809,NA,NA,NA
2021,10,"Stage2","Smoke0",0.490912789121046,0.452742958354263,0.525649340392623,NA,NA,NA
2021,11,"Stage2","Smoke0",0.477043405160015,0.436748246406239,0.512644138686602,NA,NA,NA
2021,12,"Stage2","Smoke0",0.465408411710219,0.422470230991942,0.502816051908241,NA,NA,NA
2021,13,"Stage2","Smoke0",0.455611715212344,0.410008624430604,0.494929124257531,NA,NA,NA
2021,14,"Stage2","Smoke0",0.447336572494929,0.398538991890659,0.487923803752233,NA,NA,NA
2021,15,"Stage2","Smoke0",0.440327472813379,0.388513981904884,0.481904402388457,NA,NA,NA
2008,0,"Stage2","Smoke1",1,1,1,1,1,1
2008,1,"Stage2","Smoke1",0.692963207050639,0.66113562400683,0.722029909232363,0.4,0.247490792543539,0.646488697036488
2008,2,"Stage2","Smoke1",0.505206045179694,0.466537880445811,0.54242671239856,0.28,0.149336584219225,0.524988571353083
2008,3,"Stage2","Smoke1",0.384789555572889,0.346342478774764,0.420992122245113,0.12,0.0415114889313195,0.346891917652597
2008,4,"Stage2","Smoke1",0.304330159331365,0.268135433191367,0.337991645342052,0.12,0.0415114889313195,0.346891917652597
2008,5,"Stage2","Smoke1",0.248638426178451,0.216023172512607,0.279730183205843,0.12,0.0415114889313195,0.346891917652597
2008,6,"Stage2","Smoke1",0.208901312187328,0.178536130928675,0.238435175750743,0.08,0.0211727374517891,0.30227550946461
2008,7,"Stage2","Smoke1",0.179796838284323,0.151445095371818,0.207835999626433,0.08,0.0211727374517891,0.30227550946461
2008,8,"Stage2","Smoke1",0.157994499299106,0.130294718818829,0.184554017028697,0.04,0.00586214034548162,0.272937853020396
2008,9,"Stage2","Smoke1",0.14134242657353,0.114040434678744,0.167366858009791,0.04,0.00586214034548162,0.272937853020396
2008,10,"Stage2","Smoke1",0.128409808636298,0.101705858982543,0.154864430059741,0.04,0.00586214034548162,0.272937853020396
2008,11,"Stage2","Smoke1",0.118220347365453,0.09134048404889,0.144670128143884,0.04,0.00586214034548162,0.272937853020396
2008,12,"Stage2","Smoke1",0.110092112969902,0.0821815352987513,0.137037909427495,0.04,0.00586214034548162,0.272937853020396
2008,13,"Stage2","Smoke1",0.103538581171897,0.0751892931293292,0.13115499790743,0.04,0.00586214034548162,0.272937853020396
2008,14,"Stage2","Smoke1",0.0982058907132772,0.0696298795267886,0.126271007076447,0.04,0.00586214034548162,0.272937853020396
2008,15,"Stage2","Smoke1",0.0938321215130824,0.0649878481631851,0.12228056246667,0.04,0.00586214034548162,0.272937853020396
2009,0,"Stage2","Smoke1",1,1,1,1,1,1
2009,1,"Stage2","Smoke1",0.702790942698319,0.672848554256569,0.731776210703564,0.615384615384615,0.454122936858286,0.83391124762819
2009,2,"Stage2","Smoke1",0.518625600934401,0.480748574497058,0.55546803563482,0.5,0.340436131995598,0.734352133936336
2009,3,"Stage2","Smoke1",0.399161595077323,0.361992425848887,0.436419409232293,0.384615384615385,0.236520907705995,0.625437283822376
2009,4,"Stage2","Smoke1",0.318553304048232,0.283868624592834,0.354785056287711,0.307692307692308,0.172868197531722,0.547669019315392
2009,5,"Stage2","Smoke1",0.262286285472059,0.229189926148524,0.297052092689172,0.269230769230769,0.142921921481039,0.50716647487984
2009,6,"Stage2","Smoke1",0.221846318649301,0.190814500702297,0.255137474438761,0.269230769230769,0.142921921481039,0.50716647487984
2009,7,"Stage2","Smoke1",0.192041421630056,0.162117423142604,0.22328995126528,0.269230769230769,0.142921921481039,0.50716647487984
2009,8,"Stage2","Smoke1",0.169593945442262,0.140389733510903,0.199807235131192,0.269230769230769,0.142921921481039,0.50716647487984
2009,9,"Stage2","Smoke1",0.152369512513744,0.124166209452079,0.181736034631297,0.269230769230769,0.142921921481039,0.50716647487984
2009,10,"Stage2","Smoke1",0.13893889242232,0.110759444324624,0.16947895949581,0.269230769230769,0.142921921481039,0.50716647487984
